,SMILES,Formula,Autocorrelation_descriptors_vector_2d,Autocorrelation_descriptors_vector_3d,CrippenDescriptors,ExactMolWt,FractionCSP3,HallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3
89,CC#CC(=CC(N)=N)C(=C)CCO,C10H14N2O,"[2.615, 2.774, 2.751, 2.852, 2.751, 2.233, 1.694, 0.0, 2.504, 2.625, 2.655, 2.671, 2.483, 1.866, 1.029, 0.0, 2.614, 2.772, 2.75, 2.85, 2.748, 2.229, 1.688, 0.0, 2.46, 2.572, 2.618, 2.596, 2.366, 1.688, 0.704, 0.0, 2.624, 2.801, 2.759, 2.867, 2.783, 2.26, 1.674, 0.0, 3.656, 3.856, 3.794, 3.602, 3.192, 2.319, 1.386, 0.0, 0.05, 0.066, 0.055, 0.076, 0.077, 0.055, 0.079, 0.0, 0.067, 0.103, 0.074, 0.102, 0.109, 0.074, 0.096, 0.0, 0.047, 0.062, 0.052, 0.072, 0.073, 0.052, 0.075, 0.0, 0.189, 0.274, 0.209, 0.288, 0.303, 0.209, 0.29, 0.0, 0.07, 0.127, 0.078, 0.107, 0.12, 0.078, 0.077, 0.0, 2.505, 7.037, 6.764, 6.272, 5.981, 2.47, 1.136, 0.0, -0.022, 0.094, 0.018, -0.189, -0.388, -0.701, 1.659, 0.0, -0.025, 0.203, 0.021, -0.218, -0.485, -0.808, 1.963, 0.0, -0.021, 0.089, 0.018, -0.187, -0.382, -0.694, 1.627, 0.0, -0.024, 0.157, 0.021, -0.211, -0.453, -0.779, 1.938, 0.0, -0.024, 0.298, 0.021, -0.214, -0.507, -0.793, 1.559, 0.0, 0.127, -0.011, -0.15, -0.474, -0.145, 0.247, 0.497, 0.0, 0.629, 0.539, 0.539, 1.007, 1.356, 2.157, 2.509, 0.0, 0.649, 0.556, 0.556, 1.038, 1.551, 2.224, 1.112, 0.0, 0.628, 0.538, 0.538, 1.004, 1.346, 2.152, 2.587, 0.0, 0.644, 0.552, 0.552, 1.03, 1.477, 2.206, 1.582, 0.0, 0.646, 0.554, 0.554, 1.034, 1.666, 2.215, 0.693, 0.0, 0.788, 1.326, 1.227, 1.316, 0.88, 0.233, 0.0, 0.0]",0,"(0.81067, 54.28990000000002)",178.110613068,0.3,-1.5299999999999998,11.47,6.038286743034927,4.830372190771886
90,CC(C)=CC1CN=CNC1CN,C9H17N3,"[2.627, 2.835, 2.785, 2.639, 2.415, 1.674, 0.0, 0.0, 2.467, 2.681, 2.593, 2.447, 2.124, 1.508, 0.0, 0.0, 2.625, 2.832, 2.782, 2.636, 2.411, 1.671, 0.0, 0.0, 2.409, 2.631, 2.527, 2.375, 2.017, 1.447, 0.0, 0.0, 2.671, 2.881, 2.84, 2.691, 2.495, 1.719, 0.0, 0.0, 4.29, 4.374, 4.344, 3.912, 3.412, 2.398, 0.0, 0.0, 0.038, 0.054, 0.055, 0.042, 0.047, 0.014, 0.0, 0.0, 0.081, 0.113, 0.117, 0.088, 0.099, 0.029, 0.0, 0.0, 0.035, 0.05, 0.051, 0.038, 0.043, 0.013, 0.0, 0.0, 0.193, 0.272, 0.281, 0.211, 0.237, 0.07, 0.0, 0.0, 0.116, 0.164, 0.169, 0.127, 0.143, 0.042, 0.0, 0.0, 12.715, 18.26, 21.136, 16.135, 14.296, 7.334, 0.0, 0.0, -0.222, 0.156, 0.048, -0.333, -0.111, -0.333, 0.0, 0.0, -0.222, 0.156, 0.048, -0.333, -0.111, -0.333, 0.0, 0.0, -0.222, 0.156, 0.048, -0.333, -0.111, -0.333, 0.0, 0.0, -0.222, 0.156, 0.048, -0.333, -0.111, -0.333, 0.0, 0.0, -0.222, 0.156, 0.048, -0.333, -0.111, -0.333, 0.0, 0.0, 0.303, -0.322, -0.086, 0.071, -0.412, -0.181, 0.0, 0.0, 1.019, 0.652, 0.873, 1.222, 1.358, 1.222, 0.0, 0.0, 1.019, 0.652, 0.873, 1.222, 1.358, 1.222, 0.0, 0.0, 1.019, 0.652, 0.873, 1.222, 1.358, 1.222, 0.0, 0.0, 1.019, 0.652, 0.873, 1.222, 1.358, 1.222, 0.0, 0.0, 1.019, 0.652, 0.873, 1.222, 1.358, 1.222, 0.0, 0.0, 0.556, 1.256, 1.056, 0.76, 1.354, 1.099, 0.0, 0.0]",0,"(0.5276000000000001, 52.25810000000003)",167.14224754399999,0.6666666666666666,-0.8300000000000001,9.25952551477171,4.259120464328456,2.340956851847389
91,CNCC1=CC(C)=NOC(=N)N1,C7H12N4O,"[2.7, 2.934, 2.983, 2.685, 2.263, 1.734, 0.0, 0.0, 2.38, 2.559, 2.632, 2.378, 1.826, 1.442, 0.0, 0.0, 2.696, 2.929, 2.979, 2.682, 2.257, 1.731, 0.0, 0.0, 2.25, 2.413, 2.488, 2.246, 1.671, 1.31, 0.0, 0.0, 2.742, 2.983, 3.034, 2.743, 2.349, 1.756, 0.0, 0.0, 4.21, 4.612, 4.775, 3.861, 3.868, 2.251, 0.0, 0.0, 0.111, 0.145, 0.152, 0.097, 0.062, 0.041, 0.0, 0.0, 0.174, 0.228, 0.236, 0.167, 0.113, 0.059, 0.0, 0.0, 0.104, 0.136, 0.143, 0.091, 0.058, 0.039, 0.0, 0.0, 0.466, 0.614, 0.631, 0.43, 0.288, 0.163, 0.0, 0.0, 0.201, 0.262, 0.285, 0.211, 0.145, 0.064, 0.0, 0.0, 19.156, 28.263, 26.551, 24.804, 15.873, 6.563, 0.0, 0.0, -0.1, 0.12, -0.149, -0.401, 0.429, -0.6, 0.0, 0.0, -0.198, 0.078, 0.033, -0.547, 0.518, -0.596, 0.0, 0.0, -0.097, 0.12, -0.156, -0.392, 0.422, -0.597, 0.0, 0.0, -0.157, 0.105, -0.046, -0.5, 0.499, -0.614, 0.0, 0.0, -0.279, -0.007, 0.195, -0.591, 0.494, -0.508, 0.0, 0.0, -0.41, -0.198, 0.359, -0.432, 0.066, 0.216, 0.0, 0.0, 1.009, 0.88, 1.099, 1.101, 0.471, 1.649, 0.0, 0.0, 1.078, 0.866, 0.89, 1.364, 0.506, 1.477, 0.0, 0.0, 1.006, 0.883, 1.107, 1.087, 0.473, 1.655, 0.0, 0.0, 1.049, 0.86, 0.978, 1.275, 0.477, 1.556, 0.0, 0.0, 1.136, 0.919, 0.718, 1.467, 0.613, 1.301, 0.0, 0.0, 1.217, 1.094, 0.501, 1.412, 1.136, 0.521, 0.0, 0.0]",0,"(0.020170000000000132, 47.06610000000001)",168.101111004,0.42857142857142855,-1.36,8.733984962406016,3.8679048167800416,2.352980381617845
92,CC1=C2N=CC=CC2=CC(=O)C=C1,C11H9NO,"[2.751, 3.052, 3.15, 2.852, 2.324, 0.847, 0.0, 0.0, 2.655, 2.929, 3.019, 2.685, 2.076, 0.539, 0.0, 0.0, 2.75, 3.051, 3.148, 2.851, 2.322, 0.845, 0.0, 0.0, 2.618, 2.878, 2.966, 2.611, 1.973, 0.375, 0.0, 0.0, 2.759, 3.058, 3.16, 2.845, 2.301, 0.793, 0.0, 0.0, 4.773, 5.22, 5.209, 5.077, 4.751, 3.367, 0.0, 0.0, 0.037, 0.058, 0.064, 0.058, 0.068, 0.011, 0.0, 0.0, 0.044, 0.067, 0.077, 0.063, 0.077, 0.01, 0.0, 0.0, 0.036, 0.055, 0.061, 0.056, 0.064, 0.011, 0.0, 0.0, 0.132, 0.202, 0.229, 0.194, 0.237, 0.034, 0.0, 0.0, 0.042, 0.063, 0.074, 0.054, 0.064, 0.007, 0.0, 0.0, 22.448, 27.156, 31.938, 28.791, 17.033, 3.016, 0.0, 0.0, -0.038, -0.096, -0.105, -0.211, 0.307, -1.232, 0.0, 0.0, -0.064, -0.123, -0.145, -0.217, 0.516, -1.088, 0.0, 0.0, -0.037, -0.095, -0.103, -0.21, 0.295, -1.234, 0.0, 0.0, -0.054, -0.113, -0.13, -0.218, 0.445, -1.171, 0.0, 0.0, -0.083, -0.135, -0.169, -0.193, 0.556, -0.783, 0.0, 0.0, -0.051, 0.13, -0.118, -0.274, -0.36, 1.204, 0.0, 0.0, 0.597, 0.807, 0.797, 1.3, 1.565, 5.567, 0.0, 0.0, 0.718, 0.902, 0.957, 1.219, 1.041, 4.118, 0.0, 0.0, 0.593, 0.803, 0.79, 1.302, 1.587, 5.616, 0.0, 0.0, 0.665, 0.861, 0.887, 1.259, 1.255, 4.786, 0.0, 0.0, 0.836, 0.988, 1.115, 1.102, 0.648, 2.411, 0.0, 0.0, 0.775, 0.68, 0.903, 1.314, 1.738, 1.658, 0.0, 0.0]",0,"(1.90342, 52.75000000000002)",171.068413908,0.09090909090909091,-1.7000000000000002,7.92396721528191,2.9765344649002645,1.4268676225140262
93,NC1C=CC2N3C4CCC(C34)C12N,C10H15N3,"[2.881, 3.314, 3.234, 2.641, 1.466, 0.0, 0.0, 0.0, 2.759, 3.171, 2.982, 2.452, 1.257, 0.0, 0.0, 0.0, 2.879, 3.312, 3.23, 2.638, 1.463, 0.0, 0.0, 0.0, 2.716, 3.119, 2.892, 2.388, 1.179, 0.0, 0.0, 0.0, 2.915, 3.354, 3.305, 2.697, 1.522, 0.0, 0.0, 0.0, 4.23, 4.505, 4.416, 3.761, 2.079, 0.0, 0.0, 0.0, 0.041, 0.068, 0.097, 0.046, 0.011, 0.0, 0.0, 0.0, 0.086, 0.143, 0.204, 0.098, 0.024, 0.0, 0.0, 0.0, 0.038, 0.063, 0.089, 0.043, 0.01, 0.0, 0.0, 0.0, 0.207, 0.344, 0.491, 0.235, 0.057, 0.0, 0.0, 0.0, 0.125, 0.207, 0.295, 0.142, 0.035, 0.0, 0.0, 0.0, 6.311, 6.987, 9.32, 8.051, 2.881, 0.0, 0.0, 0.0, -0.106, -0.168, -0.015, 0.119, -0.567, 0.0, 0.0, 0.0, -0.106, -0.168, -0.015, 0.119, -0.567, 0.0, 0.0, 0.0, -0.106, -0.168, -0.015, 0.119, -0.567, 0.0, 0.0, 0.0, -0.106, -0.168, -0.015, 0.119, -0.567, 0.0, 0.0, 0.0, -0.106, -0.168, -0.015, 0.119, -0.567, 0.0, 0.0, 0.0, 0.373, -0.15, -0.154, -0.348, -0.383, 0.0, 0.0, 0.0, 0.812, 0.936, 1.182, 0.867, 1.733, 0.0, 0.0, 0.0, 0.812, 0.936, 1.182, 0.867, 1.733, 0.0, 0.0, 0.0, 0.812, 0.936, 1.182, 0.867, 1.733, 0.0, 0.0, 0.0, 0.813, 0.936, 1.182, 0.867, 1.733, 0.0, 0.0, 0.0, 0.812, 0.936, 1.182, 0.867, 1.733, 0.0, 0.0, 0.0, 0.382, 0.87, 1.212, 1.558, 1.598, 0.0, 0.0, 0.0]",0,"(-0.5740000000000001, 49.96080000000002)",177.12659748,0.8,-0.38,6.9840855726841555,1.7179392930119686,0.5167086241853437
94,CC1CC(=CC=C)C(CN)(O1)C#C,C11H15NO,"[2.697, 3.036, 3.07, 2.89, 2.367, 1.427, 0.0, 0.0, 2.579, 2.853, 2.917, 2.757, 2.223, 1.324, 0.0, 0.0, 2.696, 3.035, 3.069, 2.889, 2.365, 1.426, 0.0, 0.0, 2.528, 2.766, 2.859, 2.705, 2.164, 1.288, 0.0, 0.0, 2.688, 3.012, 3.071, 2.911, 2.379, 1.456, 0.0, 0.0, 4.001, 4.169, 4.316, 4.123, 3.178, 1.386, 0.0, 0.0, 0.042, 0.079, 0.091, 0.047, 0.03, 0.008, 0.0, 0.0, 0.044, 0.078, 0.108, 0.061, 0.036, 0.011, 0.0, 0.0, 0.04, 0.076, 0.086, 0.045, 0.028, 0.007, 0.0, 0.0, 0.139, 0.25, 0.325, 0.175, 0.107, 0.032, 0.0, 0.0, 0.038, 0.06, 0.096, 0.062, 0.035, 0.013, 0.0, 0.0, 10.881, 15.061, 17.2, 17.827, 10.313, 2.521, 0.0, 0.0, -0.107, -0.265, 0.149, -0.101, -0.149, -0.072, 0.0, 0.0, -0.098, -0.232, 0.209, -0.168, -0.2, -0.178, 0.0, 0.0, -0.107, -0.265, 0.145, -0.098, -0.147, -0.067, 0.0, 0.0, -0.104, -0.251, 0.191, -0.141, -0.18, -0.134, 0.0, 0.0, -0.074, -0.164, 0.196, -0.217, -0.226, -0.268, 0.0, 0.0, 0.103, -0.313, -0.053, 0.056, -0.446, 0.639, 0.0, 0.0, 0.964, 1.624, 0.806, 0.698, 0.929, 0.466, 0.0, 0.0, 0.862, 1.308, 0.75, 0.999, 1.116, 0.988, 0.0, 0.0, 0.967, 1.634, 0.81, 0.686, 0.922, 0.447, 0.0, 0.0, 0.91, 1.455, 0.767, 0.865, 1.034, 0.754, 0.0, 0.0, 0.728, 0.928, 0.762, 1.312, 1.301, 1.549, 0.0, 0.0, 0.763, 1.139, 0.964, 1.028, 1.424, 0.0, 0.0, 0.0]",0,"(1.2383000000000002, 54.062400000000025)",177.1153641,0.45454545454545453,-1.04,10.04361204013378,3.7798758454966186,1.6691017251635936
95,NC12CC1CN=C(C=C)N1CC21,C9H13N3,"[2.773, 2.972, 3.144, 2.354, 1.642, 1.153, 0.0, 0.0, 2.606, 2.765, 2.886, 2.234, 1.56, 1.015, 0.0, 0.0, 2.77, 2.969, 3.14, 2.352, 1.641, 1.151, 0.0, 0.0, 2.546, 2.692, 2.789, 2.199, 1.531, 0.965, 0.0, 0.0, 2.818, 3.03, 3.213, 2.394, 1.666, 1.191, 0.0, 0.0, 3.75, 4.066, 4.097, 3.232, 2.506, 1.099, 0.0, 0.0, 0.045, 0.068, 0.087, 0.033, 0.01, 0.007, 0.0, 0.0, 0.095, 0.143, 0.183, 0.07, 0.022, 0.015, 0.0, 0.0, 0.042, 0.062, 0.08, 0.03, 0.01, 0.006, 0.0, 0.0, 0.229, 0.343, 0.439, 0.167, 0.053, 0.035, 0.0, 0.0, 0.137, 0.206, 0.264, 0.1, 0.032, 0.021, 0.0, 0.0, 4.714, 6.854, 10.604, 4.587, 3.911, 1.104, 0.0, 0.0, -0.238, -0.059, -0.267, 0.481, 0.0, -0.333, 0.0, 0.0, -0.238, -0.059, -0.267, 0.481, -0.0, -0.333, 0.0, 0.0, -0.238, -0.059, -0.267, 0.481, 0.0, -0.333, 0.0, 0.0, -0.238, -0.059, -0.267, 0.481, -0.0, -0.333, 0.0, 0.0, -0.238, -0.059, -0.267, 0.481, 0.0, -0.333, 0.0, 0.0, -0.27, 0.387, -0.32, 0.015, -0.965, 0.671, 0.0, 0.0, 1.048, 1.007, 1.344, 0.272, 0.611, 1.222, 0.0, 0.0, 1.048, 1.007, 1.344, 0.272, 0.611, 1.222, 0.0, 0.0, 1.048, 1.007, 1.344, 0.272, 0.611, 1.222, 0.0, 0.0, 1.048, 1.007, 1.344, 0.272, 0.611, 1.222, 0.0, 0.0, 1.048, 1.007, 1.344, 0.272, 0.611, 1.222, 0.0, 0.0, 1.017, 0.397, 1.234, 1.079, 2.653, 0.0, 0.0, 0.0]",0,"(-0.013900000000000245, 48.018400000000014)",163.110947416,0.6666666666666666,-0.8300000000000001,6.660756067060674,1.7399158245150794,0.6299989769124968
96,CC1=NC2=C(O1)C1=CN(O)N=C1N2,C7H6N4O2,"[2.922, 3.35, 3.064, 2.698, 2.282, 1.828, 0.847, 0.0, 2.572, 2.953, 2.659, 2.218, 1.843, 1.328, 0.539, 0.0, 2.918, 3.345, 3.059, 2.693, 2.278, 1.822, 0.845, 0.0, 2.428, 2.783, 2.474, 2.024, 1.668, 1.095, 0.375, 0.0, 2.965, 3.388, 3.096, 2.736, 2.294, 1.849, 0.793, 0.0, 4.344, 4.936, 4.755, 4.184, 3.265, 2.367, 0.693, 0.0, 0.158, 0.258, 0.201, 0.123, 0.115, 0.051, 0.024, 0.0, 0.233, 0.366, 0.273, 0.183, 0.12, 0.07, 0.02, 0.0, 0.148, 0.243, 0.19, 0.115, 0.11, 0.048, 0.023, 0.0, 0.638, 1.018, 0.772, 0.507, 0.369, 0.2, 0.069, 0.0, 0.262, 0.398, 0.289, 0.19, 0.118, 0.067, 0.011, 0.0, 11.579, 22.022, 20.251, 13.597, 6.654, 3.201, 1.882, 0.0, -0.067, -0.103, -0.31, 0.221, 0.392, -0.364, -1.565, 0.0, -0.086, -0.069, -0.318, 0.306, 0.191, -0.429, -1.195, 0.0, -0.067, -0.104, -0.309, 0.214, 0.402, -0.363, -1.57, 0.0, -0.078, -0.083, -0.323, 0.292, 0.264, -0.396, -1.399, 0.0, -0.102, -0.041, -0.275, 0.228, 0.112, -0.515, -0.595, 0.0, -0.272, -0.186, 0.304, -0.26, -0.233, -0.044, 1.359, 0.0, 0.848, 0.958, 1.197, 0.77, 0.727, 1.483, 3.388, 0.0, 0.96, 0.968, 1.211, 0.667, 0.792, 1.398, 2.271, 0.0, 0.843, 0.958, 1.195, 0.778, 0.723, 1.489, 3.424, 0.0, 0.916, 0.966, 1.213, 0.686, 0.774, 1.422, 2.784, 0.0, 1.031, 0.967, 1.17, 0.742, 0.782, 1.411, 1.128, 0.0, 1.025, 1.103, 0.812, 1.271, 0.906, 0.787, 0.0, 0.0]",0,"(1.0513199999999998, 43.57220000000001)",178.049075432,0.14285714285714285,-1.9799999999999998,6.5267213149567835,1.84508073050812,0.7151466066814884
97,CNC1C(C)N(CC11CC1O)C=O,C9H16N2O2,"[2.803, 3.093, 3.165, 2.984, 2.324, 1.413, 0.0, 0.0, 2.582, 2.877, 2.889, 2.671, 1.811, 0.8, 0.0, 0.0, 2.801, 3.091, 3.162, 2.981, 2.32, 1.408, 0.0, 0.0, 2.488, 2.792, 2.77, 2.537, 1.517, 0.507, 0.0, 0.0, 2.826, 3.111, 3.188, 2.973, 2.263, 1.301, 0.0, 0.0, 4.324, 4.297, 4.549, 4.404, 4.205, 2.708, 0.0, 0.0, 0.115, 0.161, 0.181, 0.185, 0.127, 0.085, 0.0, 0.0, 0.144, 0.204, 0.23, 0.211, 0.122, 0.058, 0.0, 0.0, 0.109, 0.153, 0.172, 0.176, 0.122, 0.083, 0.0, 0.0, 0.42, 0.595, 0.662, 0.644, 0.4, 0.22, 0.0, 0.0, 0.144, 0.196, 0.238, 0.178, 0.085, 0.028, 0.0, 0.0, 18.297, 16.952, 33.014, 32.759, 28.182, 12.402, 0.0, 0.0, -0.151, 0.048, -0.191, 0.003, -0.644, 1.487, 0.0, 0.0, -0.25, 0.024, -0.199, 0.109, -0.414, 0.84, 0.0, 0.0, -0.147, 0.048, -0.19, -0.002, -0.652, 1.512, 0.0, 0.0, -0.21, 0.039, -0.203, 0.071, -0.518, 1.118, 0.0, 0.0, -0.316, -0.035, -0.146, 0.137, -0.173, 0.266, 0.0, 0.0, 0.184, 0.014, -0.252, -0.104, 0.169, -1.911, 0.0, 0.0, 0.771, 0.612, 0.913, 1.036, 2.487, 1.658, 0.0, 0.0, 1.005, 0.743, 1.045, 0.861, 1.802, 1.256, 0.0, 0.0, 0.762, 0.608, 0.908, 1.044, 2.511, 1.67, 0.0, 0.0, 0.904, 0.681, 0.991, 0.932, 2.112, 1.45, 0.0, 0.0, 1.216, 0.908, 1.139, 0.746, 1.077, 0.732, 0.0, 0.0, 0.44, 0.519, 1.079, 1.148, 1.687, 5.122, 0.0, 0.0]",0,"(-0.8141, 48.13650000000003)",184.121177752,0.8888888888888888,-0.6100000000000001,8.96515082928919,2.687405799505653,1.019230185436971
98,CC1(C(N)=N)C(=C)OC=C1NC=N,C8H12N4O,"[2.741, 3.108, 3.214, 2.962, 2.239, 1.587, 0.0, 0.0, 2.503, 2.852, 2.921, 2.506, 1.846, 1.067, 0.0, 0.0, 2.738, 3.105, 3.211, 2.956, 2.234, 1.579, 0.0, 0.0, 2.401, 2.75, 2.8, 2.32, 1.688, 0.878, 0.0, 0.0, 2.765, 3.141, 3.254, 3.03, 2.304, 1.727, 0.0, 0.0, 4.281, 4.411, 4.604, 4.243, 3.037, 1.386, 0.0, 0.0, 0.109, 0.161, 0.178, 0.147, 0.063, 0.023, 0.0, 0.0, 0.162, 0.246, 0.279, 0.242, 0.107, 0.056, 0.0, 0.0, 0.103, 0.152, 0.167, 0.138, 0.059, 0.021, 0.0, 0.0, 0.442, 0.663, 0.747, 0.639, 0.28, 0.129, 0.0, 0.0, 0.186, 0.291, 0.326, 0.288, 0.128, 0.088, 0.0, 0.0, 16.696, 24.469, 29.844, 29.189, 10.248, 3.863, 0.0, 0.0, -0.265, -0.054, -0.163, 0.071, -0.072, 0.276, 0.0, 0.0, -0.261, 0.086, -0.238, 0.039, -0.318, 0.631, 0.0, 0.0, -0.264, -0.059, -0.159, 0.07, -0.063, 0.261, 0.0, 0.0, -0.269, 0.028, -0.209, 0.06, -0.214, 0.487, 0.0, 0.0, -0.223, 0.199, -0.285, -0.027, -0.528, 0.896, 0.0, 0.0, 0.271, -0.019, 0.002, -0.589, -0.414, 0.672, 0.0, 0.0, 1.147, 0.965, 1.038, 0.994, 0.984, 0.383, 0.0, 0.0, 1.079, 0.775, 1.1, 1.017, 1.297, 0.601, 0.0, 0.0, 1.148, 0.973, 1.035, 0.995, 0.972, 0.372, 0.0, 0.0, 1.113, 0.854, 1.078, 0.996, 1.166, 0.523, 0.0, 0.0, 0.993, 0.626, 1.132, 1.095, 1.552, 0.713, 0.0, 0.0, 0.594, 0.833, 0.966, 1.729, 1.175, 0.0, 0.0, 0.0]",0,"(0.51064, 50.2485)",180.101111004,0.25,-1.78,9.309126559714795,2.9298571334145405,1.17718915719584
99,CC(C)(CN(C=O)C(=C)C=O)C#N,C9H12N2O2,"[2.662, 2.921, 2.973, 2.834, 2.8, 2.184, 0.938, 0.0, 2.439, 2.727, 2.656, 2.576, 2.475, 1.649, 0.433, 0.0, 2.66, 2.918, 2.969, 2.832, 2.797, 2.179, 0.932, 0.0, 2.343, 2.656, 2.517, 2.456, 2.33, 1.36, 0.25, 0.0, 2.68, 2.941, 2.992, 2.816, 2.765, 2.171, 0.94, 0.0, 4.611, 4.297, 4.603, 4.816, 4.989, 4.649, 3.761, 0.0, 0.102, 0.129, 0.158, 0.153, 0.193, 0.096, 0.023, 0.0, 0.125, 0.167, 0.2, 0.161, 0.173, 0.109, 0.033, 0.0, 0.097, 0.122, 0.15, 0.147, 0.186, 0.091, 0.021, 0.0, 0.367, 0.484, 0.584, 0.501, 0.578, 0.332, 0.094, 0.0, 0.122, 0.163, 0.193, 0.144, 0.127, 0.092, 0.028, 0.0, 29.673, 43.397, 61.632, 50.011, 61.766, 38.918, 11.776, 0.0, -0.171, 0.141, -0.17, -0.199, 0.042, -0.539, 1.494, 0.0, -0.256, 0.125, -0.233, -0.02, -0.058, -0.479, 2.197, 0.0, -0.167, 0.14, -0.168, -0.205, 0.047, -0.541, 1.45, 0.0, -0.222, 0.139, -0.205, -0.107, -0.019, -0.505, 1.99, 0.0, -0.305, 0.052, -0.296, 0.217, -0.115, -0.424, 2.048, 0.0, 0.364, 0.016, -0.464, -0.212, -0.09, -0.32, 2.353, 0.0, 0.831, 0.467, 0.986, 1.185, 1.149, 2.074, 0.825, 0.0, 1.022, 0.613, 1.153, 0.897, 1.051, 1.868, 0.058, 0.0, 0.823, 0.463, 0.98, 1.193, 1.151, 2.082, 0.873, 0.0, 0.94, 0.542, 1.075, 1.036, 1.103, 1.954, 0.283, 0.0, 1.184, 0.81, 1.346, 0.523, 0.884, 1.709, 0.221, 0.0, 0.33, 0.647, 1.316, 1.11, 1.21, 1.879, 0.092, 0.0]",0,"(0.7071799999999999, 47.36800000000002)",180.089877624,0.4444444444444444,-1.6300000000000001,11.369999999999997,4.4090436854015715,3.518164451863441
100,CCC1(C)C2NCC3(N)CCOC123,C10H18N2O,"[2.843, 3.308, 3.313, 2.639, 1.642, 0.0, 0.0, 0.0, 2.688, 3.109, 3.013, 2.464, 1.56, 0.0, 0.0, 0.0, 2.841, 3.306, 3.309, 2.637, 1.641, 0.0, 0.0, 0.0, 2.624, 3.024, 2.894, 2.394, 1.531, 0.0, 0.0, 0.0, 2.85, 3.317, 3.338, 2.665, 1.666, 0.0, 0.0, 0.0, 3.695, 4.144, 4.28, 3.168, 1.609, 0.0, 0.0, 0.0, 0.073, 0.13, 0.185, 0.056, 0.014, 0.0, 0.0, 0.0, 0.094, 0.167, 0.26, 0.081, 0.021, 0.0, 0.0, 0.0, 0.069, 0.123, 0.175, 0.053, 0.013, 0.0, 0.0, 0.0, 0.27, 0.481, 0.729, 0.224, 0.057, 0.0, 0.0, 0.0, 0.097, 0.172, 0.273, 0.091, 0.025, 0.0, 0.0, 0.0, 7.869, 11.731, 23.4, 8.921, 1.611, 0.0, 0.0, 0.0, -0.133, -0.231, 0.122, -0.162, 0.048, 0.0, 0.0, 0.0, -0.137, -0.246, 0.183, -0.228, -0.007, 0.0, 0.0, 0.0, -0.133, -0.23, 0.117, -0.158, 0.05, 0.0, 0.0, 0.0, -0.139, -0.245, 0.167, -0.204, 0.017, 0.0, 0.0, 0.0, -0.121, -0.224, 0.174, -0.257, -0.057, 0.0, 0.0, 0.0, -0.037, -0.088, -0.156, -0.118, 0.288, 0.0, 0.0, 0.0, 0.923, 1.153, 1.093, 0.84, 0.316, 0.0, 0.0, 0.0, 0.885, 1.106, 1.022, 1.032, 0.574, 0.0, 0.0, 0.0, 0.923, 1.154, 1.098, 0.831, 0.305, 0.0, 0.0, 0.0, 0.905, 1.131, 1.041, 0.956, 0.469, 0.0, 0.0, 0.0, 0.828, 1.036, 1.032, 1.159, 0.769, 0.0, 0.0, 0.0, 0.83, 0.891, 1.371, 1.052, 0.0, 0.0, 0.0, 0.0]",0,"(0.24470000000000047, 50.40710000000003)",182.141913196,1.0,-0.12,8.209994797086368,1.9463265306122453,0.5757376533501102
